origin,longitude,latitude,departure,arrival
Colonel James Jabara (KAAO),-97.22109985,37.74760056,21.016666666666666,22.316666666666666
Houston Bush Int'ctl (KIAH),-95.34140014648438,29.98439979553223,20.366666666666667,22.283333333333335
LaGuardia (KLGA),-73.87259674,40.77719879,21.1,22.25
Hartsfield-Jackson Intl (KATL),-84.428101,33.6367,21.816666666666666,22.216666666666665
Pittsburgh Intl (KPIT),-80.23290253,40.49150085,21.783333333333335,22.2
McGhee Tyson (KTYS),-83.99400329999999,35.81100082,21.933333333333334,22.183333333333334
Phoenix Sky Harbor Intl (KPHX),-112.01200103759766,33.43429946899414,18.133333333333333,22.15
Reagan National (KDCA),-77.037697,38.8521,21.383333333333333,22.116666666666667
Boston Logan Intl (KBOS),-71.00520325,42.36429977,20.5,22.1
MBS Intl (KMBS),-84.07959747314453,43.532901763916016,22.283333333333335,22.066666666666666
Dallas-Fort Worth Intl (KDFW),-97.038002,32.896801,20.35,22.05
St Louis Lambert Intl (KSTL),-90.370003,38.748697,21.233333333333334,22.016666666666666
Luis Munoz Marin Intl (SJU / TJSJ),-66.0018005371,18.4393997192,19.0,21.983333333333334
Philadelphia Intl (KPHL),-75.24109649658203,39.87189865112305,21.0,21.966666666666665
Newark Liberty Intl (KEWR),-74.168701171875,40.69250106811523,20.8,21.95
Eppley Airfield (KOMA),-95.89409599999999,41.3032,20.866666666666667,21.916666666666668
Fort Wayne Intl (KFWA),-85.19509888,40.97850037,22.233333333333334,21.9
LaGuardia (KLGA),-73.87259674,40.77719879,20.85,21.883333333333333
Cleveland-Hopkins Intl (KCLE),-81.8498001099,41.411701202399996,21.766666666666666,21.866666666666667
Boston Logan Intl (KBOS),-71.00520325,42.36429977,20.333333333333332,21.866666666666667
Minneapolis/St Paul Intl (KMSP),-93.221802,44.882,20.966666666666665,21.816666666666666
Anchorage Intl (PANC),-149.99600219726562,61.174400329589844,13.833333333333334,21.783333333333335
Milwaukee Mitchell Intl Airport (KMKE),-87.89659881591797,42.94720077514648,21.316666666666666,21.75
Reagan National (KDCA),-77.037697,38.8521,21.066666666666666,21.733333333333334
Orlando Intl (KMCO),-81.30899810791016,28.429399490356445,20.45,21.7
San Francisco Intl (KSFO),-122.375,37.61899948120117,16.066666666666666,21.683333333333334
Hector Intl (KFAR),-96.81580352783205,46.92070007324219,20.366666666666667,21.65
St Louis Lambert Intl (KSTL),-90.370003,38.748697,20.866666666666667,21.633333333333333
Kansas City Intl (KMCI),-94.713898,39.2976,20.633333333333333,21.6
McCarran Intl (KLAS),-115.15200039999999,36.08010101,16.483333333333334,21.533333333333335
The Eastern Iowa (KCID),-91.71080017089844,41.88470077514648,20.9,21.516666666666666
Orlando Intl (KMCO),-81.30899810791016,28.429399490356445,19.166666666666668,21.5
Toronto Pearson Int'l (CYYZ),-79.63059997559999,43.6772003174,21.033333333333335,21.483333333333334
Austin-Bergstrom Intl (KAUS),-97.6698989868164,30.194499969482425,19.333333333333332,21.466666666666665
Clinton National (KLIT),-92.22429656979999,34.729400634799994,20.116666666666667,21.433333333333334
Salt Lake City Intl (KSLC),-111.97799682617188,40.78839874267578,17.866666666666667,21.383333333333333
San Francisco Intl (KSFO),-122.375,37.61899948120117,15.783333333333333,21.366666666666667
Punta Cana Int'l (PUJ / MDPC),-68.36340332030001,18.567399978599997,19.216666666666665,21.35
Detroit Metro Wayne Co (KDTW),-83.35340118408203,42.212398529052734,21.45,21.333333333333332
Cincinnati/Northern Kentucky International Airport (KCVG),-84.6678009033,39.0488014221,21.4,21.333333333333332
The Eastern Iowa (KCID),-91.71080017089844,41.88470077514648,20.633333333333333,21.3
Eagle County Rgnl (KEGE),-106.9179993,39.64260101,18.166666666666668,21.283333333333335
Dane Co Rgnl (KMSN),-89.3375015258789,43.13990020751953,20.783333333333335,21.266666666666666
Boston Logan Intl (KBOS),-71.00520325,42.36429977,19.7,21.25
Hartsfield-Jackson Intl (KATL),-84.428101,33.6367,20.783333333333335,21.233333333333334
John Glenn Columbus Intl Airport (KCMH),-82.891899,39.998001,21.25,21.233333333333334
Boston Logan Intl (KBOS),-71.00520325,42.36429977,19.65,21.2
LaGuardia (KLGA),-73.87259674,40.77719879,20.033333333333335,21.2
Cincinnati/Northern Kentucky International Airport (KCVG),-84.6678009033,39.0488014221,21.266666666666666,21.183333333333334
San Diego Intl (KSAN),-117.190002441,32.7336006165,15.516666666666667,21.166666666666668
Houston Bush Int'ctl (KIAH),-95.34140014648438,29.98439979553223,19.216666666666665,21.15
Grand Junction Regional (KGJT),-108.527000427,39.1223983765,17.7,21.133333333333333
Denver Intl (KDEN),-104.672996521,39.861698150635,18.166666666666668,21.1
Salt Lake City Intl (KSLC),-111.97799682617188,40.78839874267578,17.533333333333335,21.1
Fort Lauderdale Intl (KFLL),-80.152702,26.072599,19.5,21.066666666666666
Denver Intl (KDEN),-104.672996521,39.861698150635,18.1,21.033333333333335
Albany Intl (KALB),-73.80169677734375,42.74829864501953,19.85,21.033333333333335
Warsaw Frederic Chopin (WAW / EPWA),20.9671001434,52.1656990051,17.866666666666667,21.0
Dallas-Fort Worth Intl (KDFW),-97.038002,32.896801,19.25,20.966666666666665
Westchester County (KHPN),-73.70760345458984,41.06700134277344,19.783333333333335,20.933333333333334
McCarran Intl (KLAS),-115.15200039999999,36.08010101,15.8,20.916666666666668
Hong Kong Int'l (HKG / VHHH),113.915001,22.308901000000002,10.916666666666666,01:15PM CST (?)
Minneapolis/St Paul Intl (KMSP),-93.221802,44.882,19.983333333333334,20.883333333333333
Raleigh-Durham Intl (KRDU),-78.7874984741211,35.877601623535156,20.133333333333333,20.883333333333333
Frankfurt Int'l (FRA / EDDF),8.570556,50.033333,18.9,20.833333333333332
Gerald R Ford Intl (KGRR),-85.52279663,42.88079834,21.233333333333334,20.833333333333332
Capital Region Intl (KLAN),-84.58740234375,42.77870178222656,21.016666666666666,20.816666666666666
Newark Liberty Intl (KEWR),-74.168701171875,40.69250106811523,19.583333333333332,20.816666666666666
Akron-Canton Rgnl (KCAK),-81.44219970703125,40.916099548339844,20.566666666666666,20.783333333333335
The Eastern Iowa (KCID),-91.71080017089844,41.88470077514648,20.1,20.766666666666666
Detroit Metro Wayne Co (KDTW),-83.35340118408203,42.212398529052734,20.866666666666667,20.75
San Antonio Intl (KSAT),-98.46980285644531,29.533700942993164,18.433333333333334,20.75
Louisville Muhammad Ali Intl (KSDF),-85.736,38.1744,20.75,20.716666666666665
Detroit Metro Wayne Co (KDTW),-83.35340118408203,42.212398529052734,20.816666666666666,20.716666666666665
Springfield (KSGF),-93.38860321,37.24570084,19.566666666666666,20.7
LaGuardia (KLGA),-73.87259674,40.77719879,19.466666666666665,20.65
Detroit Metro Wayne Co (KDTW),-83.35340118408203,42.212398529052734,20.716666666666665,20.616666666666667
Newark Liberty Intl (KEWR),-74.168701171875,40.69250106811523,19.55,20.583333333333332
Evansville Rgnl (KEVV),-87.53240203860001,38.0369987488,19.633333333333333,20.566666666666666
Northwest Arkansas Rgnl (KXNA),-94.30680100000001,36.281898,19.366666666666667,20.55
Seattle-Tacoma Intl (KSEA),-122.308998,47.449001,15.283333333333333,20.533333333333335
Toronto Pearson Int'l (CYYZ),-79.63059997559999,43.6772003174,20.083333333333332,20.5
James M Cox Dayton Intl (KDAY),-84.21939849853516,39.90240097045898,20.716666666666665,20.483333333333334
Harrisburg Intl (KMDT),-76.7633972168,40.1935005188,19.833333333333332,20.466666666666665
Columbia Metropolitan (KCAE),-81.11949920654297,33.93880081176758,19.866666666666667,20.433333333333334
Syracuse Hancock Intl (KSYR),-76.1063003540039,43.11119842529297,19.583333333333332,20.416666666666668
Reagan National (KDCA),-77.037697,38.8521,19.65,20.4
Tulsa Intl (KTUL),-95.88809967041016,36.19839859008789,19.083333333333332,20.383333333333333
Raleigh-Durham Intl (KRDU),-78.7874984741211,35.877601623535156,19.65,20.366666666666667
Nashville Intl (KBNA),-86.6781997680664,36.1245002746582,19.25,20.35
Birmingham-Shuttlesworth Intl (KBHM),-86.75350189,33.56290054,18.85,20.333333333333332
Wichita Eisenhower (KICT),-97.433098,37.649899,18.933333333333334,20.316666666666666
Reagan National (KDCA),-77.037697,38.8521,19.666666666666668,20.283333333333335
Cincinnati/Northern Kentucky International Airport (KCVG),-84.6678009033,39.0488014221,20.366666666666667,20.266666666666666
Wichita Eisenhower (KICT),-97.433098,37.649899,18.85,20.25
Kansas City Intl (KMCI),-94.713898,39.2976,19.216666666666665,20.233333333333334
Portland Intl Jetport (KPWM),-70.309303,43.646198,18.133333333333333,20.2
Phoenix Sky Harbor Intl (KPHX),-112.01200103759766,33.43429946899414,16.283333333333335,20.2
Jackson-Medgar Wiley Evers Intl (KJAN),-90.0758972168,32.3111991882,18.583333333333332,20.183333333333334
Baltimore/Washington Intl (KBWI),-76.668297,39.1754,19.383333333333333,20.166666666666668
Indianapolis Intl (KIND),-86.294403,39.7173,20.333333333333332,20.15
Gerald R Ford Intl (KGRR),-85.52279663,42.88079834,20.5,20.133333333333333
Cape Girardeau Rgnl (KCGI),-89.57080078125,37.22529983520508,19.033333333333335,20.116666666666667
Bradley Intl (KBDL),-72.68319702149999,41.9388999939,18.666666666666668,20.1
Louisville Muhammad Ali Intl (KSDF),-85.736,38.1744,20.166666666666668,20.1
San Diego Intl (KSAN),-117.190002441,32.7336006165,14.566666666666666,20.1
Fort Lauderdale Intl (KFLL),-80.152702,26.072599,18.566666666666666,20.083333333333332
Palm Beach Intl (KPBI),-80.09559631347656,26.68320083618164,18.283333333333335,20.066666666666666
Will Rogers World (KOKC),-97.60070037841795,35.39310073852539,18.516666666666666,20.066666666666666
Raleigh-Durham Intl (KRDU),-78.7874984741211,35.877601623535156,19.283333333333335,20.05
Memphis Intl (KMEM),-89.97669982910156,35.04240036010742,18.783333333333335,20.05
Bishop Intl (KFNT),-83.74359893798828,42.96540069580078,20.183333333333334,20.05
Norfolk Intl (KORF),-76.20120239257812,36.89459991455078,19.1,20.033333333333335
Indianapolis Intl (KIND),-86.294403,39.7173,20.266666666666666,20.033333333333335
Rochester Intl (KRST),-92.5,43.90829849243164,19.233333333333334,20.016666666666666
Munich Int'l (MUC / EDDM),11.7861,48.353802,17.716666666666665,20.0
Juan Santamaria Int'l (SJO / MROC),-84.20880126953125,9.993860244750977,15.633333333333333,20.0
Charlotte/Douglas Intl (KCLT),-80.94309997558594,35.2140007019043,19.466666666666665,19.983333333333334
LaGuardia (KLGA),-73.87259674,40.77719879,18.9,19.983333333333334
Anchorage Intl (PANC),-149.99600219726562,61.174400329589844,11.9,19.966666666666665
Green Bay-Austin Straubel Intl (KGRB),-88.12960052490234,44.48509979248047,19.283333333333335,19.95
McCarran Intl (KLAS),-115.15200039999999,36.08010101,14.8,19.95
Pittsburgh Intl (KPIT),-80.23290253,40.49150085,19.583333333333332,19.95
Austin-Bergstrom Intl (KAUS),-97.6698989868164,30.194499969482425,17.933333333333334,19.95
LaGuardia (KLGA),-73.87259674,40.77719879,18.85,19.933333333333334
Houston Bush Int'ctl (KIAH),-95.34140014648438,29.98439979553223,18.016666666666666,19.916666666666668
San Francisco Intl (KSFO),-122.375,37.61899948120117,14.25,19.9
La Crosse Rgnl (KLSE),-91.256699,43.879002,19.183333333333334,19.9
Louisville Muhammad Ali Intl (KSDF),-85.736,38.1744,19.95,19.9
Miami Intl (KMIA),-80.29060363769531,25.79319953918457,17.583333333333332,19.883333333333333
Will Rogers World (KOKC),-97.60070037841795,35.39310073852539,18.316666666666666,19.866666666666667
Minneapolis/St Paul Intl (KMSP),-93.221802,44.882,19.0,19.866666666666667
Lehigh Valley Intl (KABE),-75.44080352783203,40.652099609375,18.9,19.866666666666667
Palm Springs Intl (KPSP),-116.50700378417969,33.829700469970696,14.483333333333333,19.85
Appleton Intl (KATW),-88.51909637450001,44.258098602299995,19.15,19.833333333333332
Louisville Muhammad Ali Intl (KSDF),-85.736,38.1744,19.883333333333333,19.833333333333332
Portland Intl (KPDX),-122.59799960000001,45.58869934,14.5,19.816666666666666
Philadelphia Intl (KPHL),-75.24109649658203,39.87189865112305,18.816666666666666,19.816666666666666
London Heathrow (LHR / EGLL),-0.461941,51.4706,17.65,19.8
Manchester (KMHT),-71.435699,42.932598,18.133333333333333,19.8
Southwest Florida Intl (KRSW),-81.75520324707031,26.53619956970215,18.25,19.783333333333335
Vancouver Int'l (CYVR),-123.183998108,49.193901061999995,14.416666666666666,19.766666666666666
Charlotte/Douglas Intl (KCLT),-80.94309997558594,35.2140007019043,19.25,19.766666666666666
Albuquerque Intl Sunport (KABQ),-106.609001,35.040199,16.35,19.766666666666666
Northwest Arkansas Rgnl (KXNA),-94.30680100000001,36.281898,18.55,19.75
LaGuardia (KLGA),-73.87259674,40.77719879,18.65,19.733333333333334
Los Angeles Intl (KLAX),-118.40799709999999,33.94250107,14.133333333333333,19.733333333333334
Montreal-Trudeau (CYUL),-73.7407989502,45.4706001282,18.216666666666665,19.716666666666665
Charlottesville-Albemarle (KCHO),-78.4529037475586,38.13859939575195,19.15,19.7
Dallas-Fort Worth Intl (KDFW),-97.038002,32.896801,17.966666666666665,19.7
Sacramento Intl (KSMF),-121.59100341796876,38.69540023803711,14.116666666666667,19.683333333333334
New Orleans Intl (KMSY),-90.25800323486328,29.99340057373047,17.883333333333333,19.683333333333334
Hartsfield-Jackson Intl (KATL),-84.428101,33.6367,19.216666666666665,19.683333333333334
Seattle-Tacoma Intl (KSEA),-122.308998,47.449001,14.45,19.666666666666668
San Diego Intl (KSAN),-117.190002441,32.7336006165,14.05,19.65
Buffalo Niagara Intl (KBUF),-78.73220062,42.94049835,19.05,19.633333333333333
San Antonio Intl (KSAT),-98.46980285644531,29.533700942993164,17.366666666666667,19.633333333333333
Greater Rochester Intl (KROC),-77.67240142822266,43.118900299072266,18.866666666666667,19.616666666666667
Cyril E King (STT / TIST),-64.97339630126953,18.337299346923828,16.883333333333333,19.6
Evansville Rgnl (KEVV),-87.53240203860001,38.0369987488,18.65,19.6
Buffalo Niagara Intl (KBUF),-78.73220062,42.94049835,18.966666666666665,19.583333333333332
Lic. Benito Juarez Int'l (MEX / MMMX),-99.072098,19.4363,16.383333333333333,19.583333333333332
Des Moines Intl (KDSM),-93.66310119628906,41.53400039672852,18.666666666666668,19.566666666666666
Miami Intl (KMIA),-80.29060363769531,25.79319953918457,18.0,19.566666666666666
Blue Grass (KLEX),-84.60590362548828,38.0364990234375,19.5,19.55
Eppley Airfield (KOMA),-95.89409599999999,41.3032,18.483333333333334,19.55
Kalamazoo/Battle Creek Intl (KAZO),-85.5521011352539,42.234901428222656,19.95,19.533333333333335
Harrisburg Intl (KMDT),-76.7633972168,40.1935005188,18.766666666666666,19.516666666666666
Gerald R Ford Intl (KGRR),-85.52279663,42.88079834,19.85,19.5
Yeager (KCRW),-81.59320068359375,38.37310028076172,19.2,19.5
Charlotte/Douglas Intl (KCLT),-80.94309997558594,35.2140007019043,18.966666666666665,19.5
Teterboro (KTEB),-74.060798645,40.85010147089999,18.0,19.483333333333334
Reagan National (KDCA),-77.037697,38.8521,18.716666666666665,19.466666666666665
Huntsville Intl (KHSV),-86.775100708008,34.637199401855,18.05,19.466666666666665
Hartsfield-Jackson Intl (KATL),-84.428101,33.6367,18.983333333333334,19.45
John Wayne (KSNA),-117.86799620000001,33.67570114,13.866666666666667,19.433333333333334
Pittsburgh Intl (KPIT),-80.23290253,40.49150085,19.1,19.433333333333334
Minneapolis/St Paul Intl (KMSP),-93.221802,44.882,18.516666666666666,19.433333333333334
Los Angeles Intl (KLAX),-118.40799709999999,33.94250107,13.783333333333333,19.416666666666668
Dane Co Rgnl (KMSN),-89.3375015258789,43.13990020751953,18.95,19.416666666666668
Southwest Florida Intl (KRSW),-81.75520324707031,26.53619956970215,17.966666666666665,19.4
Phoenix Sky Harbor Intl (KPHX),-112.01200103759766,33.43429946899414,15.333333333333334,19.383333333333333
South Bend Intl (KSBN),-86.31729888916016,41.70869827270508,19.783333333333335,19.383333333333333
Raleigh-Durham Intl (KRDU),-78.7874984741211,35.877601623535156,18.7,19.383333333333333
Cleveland-Hopkins Intl (KCLE),-81.8498001099,41.411701202399996,19.05,19.35
Piedmont Triad Intl (KGSO),-79.93730163574219,36.097801208496094,18.816666666666666,19.35
John Wayne (KSNA),-117.86799620000001,33.67570114,13.7,19.35
Reagan National (KDCA),-77.037697,38.8521,18.6,19.333333333333332
Palm Springs Intl (KPSP),-116.50700378417969,33.829700469970696,13.916666666666666,19.333333333333332
Punta Cana Int'l (PUJ / MDPC),-68.36340332030001,18.567399978599997,17.1,19.3
Orlando Intl (KMCO),-81.30899810791016,28.429399490356445,18.066666666666666,19.283333333333335
Philadelphia Intl (KPHL),-75.24109649658203,39.87189865112305,18.266666666666666,19.283333333333335
Los Angeles Intl (KLAX),-118.40799709999999,33.94250107,13.666666666666666,19.266666666666666
Savannah/Hilton Head Intl (KSAV),-81.20210266,32.12760162,18.316666666666666,19.25
Capital Region Intl (KLAN),-84.58740234375,42.77870178222656,19.516666666666666,19.233333333333334
Sangster Int'l (MBJ / MKJS),-77.91339874267578,18.503700256347656,15.816666666666666,19.233333333333334
Montreal-Trudeau (CYUL),-73.7407989502,45.4706001282,17.666666666666668,19.216666666666665
Queen Beatrix Int'l (AUA / TNCA),-70.015198,12.5014,16.133333333333333,19.216666666666665
Tampa Intl (KTPA),-82.533203125,27.975500106811523,17.816666666666666,19.2
Lincoln (KLNK),-96.75920104980469,40.85100173950195,18.0,19.183333333333334
Cancun Int'l (CUN / MMUN),-86.8770980835,21.036500930800003,17.1,19.183333333333334
Kalamazoo/Battle Creek Intl (KAZO),-85.5521011352539,42.234901428222656,19.516666666666666,19.166666666666668
Salina Rgnl (KSLN),-97.6521987915039,38.79100036621094,17.8,19.15
Boston Logan Intl (KBOS),-71.00520325,42.36429977,17.283333333333335,19.133333333333333
Seattle-Tacoma Intl (KSEA),-122.308998,47.449001,13.883333333333333,19.116666666666667
John Glenn Columbus Intl Airport (KCMH),-82.891899,39.998001,19.116666666666667,19.116666666666667
Univ of IL - Willard (KCMI),-88.27809906,40.03919983,18.55,19.1
John F Kennedy Intl (KJFK),-73.77890015,40.63980103,17.966666666666665,19.083333333333332
Roanoke Rgnl (KROA),-79.975403,37.3255,18.6,19.083333333333332
Wichita Eisenhower (KICT),-97.433098,37.649899,17.616666666666667,19.05
Greenbrier Valley (KLWB),-80.3994979858,37.8582992554,18.65,19.05
Toronto Pearson Int'l (CYYZ),-79.63059997559999,43.6772003174,18.25,19.033333333333335
Dallas-Fort Worth Intl (KDFW),-97.038002,32.896801,17.35,19.0
Fort Lauderdale Intl (KFLL),-80.152702,26.072599,16.766666666666666,19.0
Minneapolis/St Paul Intl (KMSP),-93.221802,44.882,16.2,19.0
LaGuardia (KLGA),-73.87259674,40.77719879,17.783333333333335,19.0
Palm Beach Intl (KPBI),-80.09559631347656,26.68320083618164,17.566666666666666,19.0
